"Timestamp","Alert Description","Alert Signature","Severity","Sender IP","Sender Port","Target IP","Target Port","Transport Protocol"
"2015-09-06 09:48:33","Attempted Information Leak","ET SCAN Potential SSH Scan","2","218.87.111.71","59174","192.168.186.18","22","TCP"
"2015-09-06 09:48:36","Detection of a Network Scan","ET SCAN SSH BruteForce Tool with fake PUTTY version","3","221.203.142.70","52941","192.168.186.18","22","TCP"
"2015-09-06 09:49:10","Detection of a Network Scan","ET SCAN SSH BruteForce Tool with fake PUTTY version","3","221.203.142.70","40685","192.168.186.18","22","TCP"
"2015-09-06 09:49:46","Detection of a Network Scan","ET SCAN SSH BruteForce Tool with fake PUTTY version","3","221.203.142.70","34414","192.168.186.18","22","TCP"
"2015-09-06 09:50:19","Attempted Information Leak","ET SCAN Potential SSH Scan","2","221.203.142.70","50602","192.168.186.18","22","TCP"
"2015-09-06 09:50:20","Detection of a Network Scan","ET SCAN SSH BruteForce Tool with fake PUTTY version","3","221.203.142.70","50602","192.168.186.18","22","TCP"
"2015-09-06 09:50:51","Detection of a Network Scan","ET SCAN SSH BruteForce Tool with fake PUTTY version","3","221.203.142.70","60857","192.168.186.18","22","TCP"
"2015-09-06 09:51:22","Detection of a Network Scan","ET SCAN SSH BruteForce Tool with fake PUTTY version","3","221.203.142.70","42816","192.168.186.18","22","TCP"
"2015-09-06 09:51:54","Detection of a Network Scan","ET SCAN SSH BruteForce Tool with fake PUTTY version","3","221.203.142.70","54306","192.168.186.18","22","TCP"
"2015-09-06 09:52:24","Detection of a Network Scan","ET SCAN SSH BruteForce Tool with fake PUTTY version","3","221.203.142.70","59863","192.168.186.18","22","TCP"
"2015-09-06 09:52:24","Attempted Information Leak","ET SCAN Potential SSH Scan","2","221.203.142.70","59863","192.168.186.18","22","TCP"
"2015-09-06 09:52:55","Detection of a Network Scan","ET SCAN SSH BruteForce Tool with fake PUTTY version","3","221.203.142.70","39734","192.168.186.18","22","TCP"
"2015-09-06 09:53:26","Detection of a Network Scan","ET SCAN SSH BruteForce Tool with fake PUTTY version","3","221.203.142.70","49514","192.168.186.18","22","TCP"
"2015-09-06 09:53:57","Detection of a Network Scan","ET SCAN SSH BruteForce Tool with fake PUTTY version","3","221.203.142.70","60239","192.168.186.18","22","TCP"
"2015-09-06 09:54:26","Attempted Information Leak","ET SCAN Potential SSH Scan","2","221.203.142.70","42373","192.168.186.18","22","TCP"
"2015-09-06 09:54:28","Detection of a Network Scan","ET SCAN SSH BruteForce Tool with fake PUTTY version","3","221.203.142.70","42373","192.168.186.18","22","TCP"
"2015-09-06 09:55:00","Detection of a Network Scan","ET SCAN SSH BruteForce Tool with fake PUTTY version","3","221.203.142.70","57785","192.168.186.18","22","TCP"
"2015-09-06 09:55:31","Detection of a Network Scan","ET SCAN SSH BruteForce Tool with fake PUTTY version","3","221.203.142.70","40569","192.168.186.18","22","TCP"
"2015-09-06 09:56:06","Detection of a Network Scan","ET SCAN SSH BruteForce Tool with fake PUTTY version","3","221.203.142.70","57645","192.168.186.18","22","TCP"
"2015-09-06 09:56:48","Attempted Information Leak","ET SCAN Potential SSH Scan","2","221.203.142.70","60978","192.168.186.18","22","TCP"
"2015-09-06 09:56:48","Detection of a Network Scan","ET SCAN SSH BruteForce Tool with fake PUTTY version","3","221.203.142.70","60978","192.168.186.18","22","TCP"
"2015-09-06 09:57:24","Detection of a Network Scan","ET SCAN SSH BruteForce Tool with fake PUTTY version","3","221.203.142.70","48278","192.168.186.18","22","TCP"
"2015-09-06 09:57:54","Detection of a Network Scan","ET SCAN SSH BruteForce Tool with fake PUTTY version","3","221.203.142.70","51234","192.168.186.18","22","TCP"
"2015-09-06 09:58:24","Detection of a Network Scan","ET SCAN SSH BruteForce Tool with fake PUTTY version","3","221.203.142.70","57571","192.168.186.18","22","TCP"
"2015-09-06 09:58:42","Attempted Information Leak","ET SCAN Potential SSH Scan","2","221.203.142.70","42720","192.168.186.18","22","TCP"
"2015-09-06 09:59:01","Detection of a Network Scan","ET SCAN SSH BruteForce Tool with fake PUTTY version","3","221.203.142.70","56109","192.168.186.18","22","TCP"
"2015-09-06 09:59:31","Detection of a Network Scan","ET SCAN SSH BruteForce Tool with fake PUTTY version","3","221.203.142.70","36772","192.168.186.18","22","TCP"
"2015-09-06 10:00:02","Detection of a Network Scan","ET SCAN SSH BruteForce Tool with fake PUTTY version","3","221.203.142.70","49159","192.168.186.18","22","TCP"
"2015-09-06 10:00:34","Detection of a Network Scan","ET SCAN SSH BruteForce Tool with fake PUTTY version","3","221.203.142.70","36600","192.168.186.18","22","TCP"
"2015-09-06 10:00:55","Attempted Information Leak","ET SCAN Potential SSH Scan","2","221.203.142.70","55820","192.168.186.18","22","TCP"
"2015-09-06 10:01:06","Detection of a Network Scan","ET SCAN SSH BruteForce Tool with fake PUTTY version","3","221.203.142.70","53593","192.168.186.18","22","TCP"
"2015-09-06 10:01:39","Detection of a Network Scan","ET SCAN SSH BruteForce Tool with fake PUTTY version","3","221.203.142.70","40599","192.168.186.18","22","TCP"
"2015-09-06 10:02:13","Detection of a Network Scan","ET SCAN SSH BruteForce Tool with fake PUTTY version","3","221.203.142.70","59667","192.168.186.18","22","TCP"
"2015-09-06 10:02:45","Detection of a Network Scan","ET SCAN SSH BruteForce Tool with fake PUTTY version","3","221.203.142.70","43022","192.168.186.18","22","TCP"
"2015-09-06 10:02:55","Attempted Information Leak","ET SCAN Potential SSH Scan","2","221.203.142.70","36915","192.168.186.18","22","TCP"
"2015-09-06 10:03:16","Detection of a Network Scan","ET SCAN SSH BruteForce Tool with fake PUTTY version","3","221.203.142.70","54627","192.168.186.18","22","TCP"
"2015-09-06 10:03:48","Detection of a Network Scan","ET SCAN SSH BruteForce Tool with fake PUTTY version","3","221.203.142.70","37367","192.168.186.18","22","TCP"
"2015-09-06 10:04:18","Detection of a Network Scan","ET SCAN SSH BruteForce Tool with fake PUTTY version","3","221.203.142.70","44773","192.168.186.18","22","TCP"
"2015-09-06 10:04:49","Detection of a Network Scan","ET SCAN SSH BruteForce Tool with fake PUTTY version","3","221.203.142.70","53265","192.168.186.18","22","TCP"
"2015-09-06 10:04:58","Attempted Information Leak","ET SCAN Potential SSH Scan","2","221.203.142.70","45380","192.168.186.18","22","TCP"
"2015-09-06 10:05:19","Detection of a Network Scan","ET SCAN SSH BruteForce Tool with fake PUTTY version","3","221.203.142.70","58043","192.168.186.18","22","TCP"
"2015-09-06 10:05:49","Detection of a Network Scan","ET SCAN SSH BruteForce Tool with fake PUTTY version","3","221.203.142.70","34045","192.168.186.18","22","TCP"
"2015-09-06 10:06:20","Detection of a Network Scan","ET SCAN SSH BruteForce Tool with fake PUTTY version","3","221.203.142.70","42915","192.168.186.18","22","TCP"
"2015-09-06 10:06:51","Detection of a Network Scan","ET SCAN SSH BruteForce Tool with fake PUTTY version","3","221.203.142.70","51558","192.168.186.18","22","TCP"
"2015-09-06 10:07:00","Attempted Information Leak","ET SCAN Potential SSH Scan","2","221.203.142.70","47454","192.168.186.18","22","TCP"
"2015-09-06 10:07:22","Detection of a Network Scan","ET SCAN SSH BruteForce Tool with fake PUTTY version","3","221.203.142.70","38239","192.168.186.18","22","TCP"
"2015-09-06 10:07:56","Detection of a Network Scan","ET SCAN SSH BruteForce Tool with fake PUTTY version","3","221.203.142.70","54235","192.168.186.18","22","TCP"
"2015-09-06 10:08:31","Detection of a Network Scan","ET SCAN SSH BruteForce Tool with fake PUTTY version","3","221.203.142.70","46104","192.168.186.18","22","TCP"
"2015-09-06 10:09:06","Attempted Information Leak","ET SCAN Potential SSH Scan","2","221.203.142.70","35394","192.168.186.18","22","TCP"
"2015-09-06 10:09:06","Detection of a Network Scan","ET SCAN SSH BruteForce Tool with fake PUTTY version","3","221.203.142.70","35394","192.168.186.18","22","TCP"
"2015-09-06 10:09:37","Detection of a Network Scan","ET SCAN SSH BruteForce Tool with fake PUTTY version","3","221.203.142.70","43624","192.168.186.18","22","TCP"
"2015-09-06 10:10:07","Detection of a Network Scan","ET SCAN SSH BruteForce Tool with fake PUTTY version","3","221.203.142.70","50776","192.168.186.18","22","TCP"
"2015-09-06 10:10:38","Detection of a Network Scan","ET SCAN SSH BruteForce Tool with fake PUTTY version","3","221.203.142.70","58704","192.168.186.18","22","TCP"
"2015-09-06 10:11:09","Attempted Information Leak","ET SCAN Potential SSH Scan","2","221.203.142.70","40605","192.168.186.18","22","TCP"
"2015-09-06 10:11:10","Detection of a Network Scan","ET SCAN SSH BruteForce Tool with fake PUTTY version","3","221.203.142.70","40605","192.168.186.18","22","TCP"
"2015-09-06 10:11:40","Detection of a Network Scan","ET SCAN SSH BruteForce Tool with fake PUTTY version","3","221.203.142.70","45629","192.168.186.18","22","TCP"
"2015-09-06 10:12:10","Detection of a Network Scan","ET SCAN SSH BruteForce Tool with fake PUTTY version","3","221.203.142.70","56612","192.168.186.18","22","TCP"
"2015-09-06 10:12:41","Detection of a Network Scan","ET SCAN SSH BruteForce Tool with fake PUTTY version","3","221.203.142.70","38518","192.168.186.18","22","TCP"
"2015-09-06 10:13:13","Attempted Information Leak","ET SCAN Potential SSH Scan","2","221.203.142.70","53326","192.168.186.18","22","TCP"
"2015-09-06 10:13:13","Detection of a Network Scan","ET SCAN SSH BruteForce Tool with fake PUTTY version","3","221.203.142.70","53326","192.168.186.18","22","TCP"
"2015-09-06 10:13:44","Detection of a Network Scan","ET SCAN SSH BruteForce Tool with fake PUTTY version","3","221.203.142.70","36300","192.168.186.18","22","TCP"
"2015-09-06 10:14:17","Detection of a Network Scan","ET SCAN SSH BruteForce Tool with fake PUTTY version","3","221.203.142.70","52462","192.168.186.18","22","TCP"
"2015-09-06 10:14:49","Detection of a Network Scan","ET SCAN SSH BruteForce Tool with fake PUTTY version","3","221.203.142.70","38782","192.168.186.18","22","TCP"
"2015-09-06 10:15:21","Attempted Information Leak","ET SCAN Potential SSH Scan","2","221.203.142.70","51123","192.168.186.18","22","TCP"
"2015-09-06 10:15:22","Detection of a Network Scan","ET SCAN SSH BruteForce Tool with fake PUTTY version","3","221.203.142.70","51123","192.168.186.18","22","TCP"
"2015-09-06 10:15:56","Detection of a Network Scan","ET SCAN SSH BruteForce Tool with fake PUTTY version","3","221.203.142.70","39440","192.168.186.18","22","TCP"
"2015-09-06 10:16:28","Detection of a Network Scan","ET SCAN SSH BruteForce Tool with fake PUTTY version","3","221.203.142.70","51209","192.168.186.18","22","TCP"
"2015-09-06 10:16:59","Detection of a Network Scan","ET SCAN SSH BruteForce Tool with fake PUTTY version","3","221.203.142.70","33839","192.168.186.18","22","TCP"
"2015-09-06 10:17:19","Attempted Information Leak","ET SCAN Potential SSH Scan","2","221.203.142.70","48116","192.168.186.18","22","TCP"
"2015-09-06 10:17:30","Detection of a Network Scan","ET SCAN SSH BruteForce Tool with fake PUTTY version","3","221.203.142.70","43091","192.168.186.18","22","TCP"
"2015-09-06 10:18:01","Detection of a Network Scan","ET SCAN SSH BruteForce Tool with fake PUTTY version","3","221.203.142.70","52690","192.168.186.18","22","TCP"
"2015-09-06 10:18:31","Detection of a Network Scan","ET SCAN SSH BruteForce Tool with fake PUTTY version","3","221.203.142.70","60798","192.168.186.18","22","TCP"
"2015-09-06 10:19:01","Detection of a Network Scan","ET SCAN SSH BruteForce Tool with fake PUTTY version","3","221.203.142.70","39719","192.168.186.18","22","TCP"
"2015-09-06 10:19:20","Attempted Information Leak","ET SCAN Potential SSH Scan","2","221.203.142.70","57722","192.168.186.18","22","TCP"
"2015-09-06 10:19:31","Detection of a Network Scan","ET SCAN SSH BruteForce Tool with fake PUTTY version","3","221.203.142.70","53755","192.168.186.18","22","TCP"
"2015-09-06 10:20:02","Detection of a Network Scan","ET SCAN SSH BruteForce Tool with fake PUTTY version","3","221.203.142.70","37908","192.168.186.18","22","TCP"
"2015-09-06 10:20:35","Detection of a Network Scan","ET SCAN SSH BruteForce Tool with fake PUTTY version","3","221.203.142.70","54362","192.168.186.18","22","TCP"
"2015-09-06 10:21:08","Detection of a Network Scan","ET SCAN SSH BruteForce Tool with fake PUTTY version","3","221.203.142.70","40347","192.168.186.18","22","TCP"
"2015-09-06 10:21:30","Attempted Information Leak","ET SCAN Potential SSH Scan","2","221.203.142.70","32851","192.168.186.18","22","TCP"
"2015-09-06 10:21:46","Detection of a Network Scan","ET SCAN SSH BruteForce Tool with fake PUTTY version","3","221.203.142.70","37559","192.168.186.18","22","TCP"
"2015-09-06 10:22:16","Detection of a Network Scan","ET SCAN SSH BruteForce Tool with fake PUTTY version","3","221.203.142.70","44978","192.168.186.18","22","TCP"
"2015-09-06 10:22:47","Detection of a Network Scan","ET SCAN SSH BruteForce Tool with fake PUTTY version","3","221.203.142.70","54365","192.168.186.18","22","TCP"
"2015-09-06 10:23:18","Detection of a Network Scan","ET SCAN SSH BruteForce Tool with fake PUTTY version","3","221.203.142.70","34876","192.168.186.18","22","TCP"
"2015-09-06 10:23:28","Attempted Information Leak","ET SCAN Potential SSH Scan","2","221.203.142.70","55890","192.168.186.18","22","TCP"
"2015-09-06 10:23:49","Detection of a Network Scan","ET SCAN SSH BruteForce Tool with fake PUTTY version","3","221.203.142.70","39620","192.168.186.18","22","TCP"
"2015-09-06 10:24:20","Detection of a Network Scan","ET SCAN SSH BruteForce Tool with fake PUTTY version","3","221.203.142.70","49267","192.168.186.18","22","TCP"
"2015-09-06 10:24:50","Detection of a Network Scan","ET SCAN SSH BruteForce Tool with fake PUTTY version","3","221.203.142.70","57771","192.168.186.18","22","TCP"
"2015-09-06 10:25:20","Detection of a Network Scan","ET SCAN SSH BruteForce Tool with fake PUTTY version","3","221.203.142.70","37125","192.168.186.18","22","TCP"
"2015-09-06 10:25:28","Attempted Information Leak","ET SCAN Potential SSH Scan","2","221.203.142.70","59004","192.168.186.18","22","TCP"
"2015-09-06 10:25:51","Detection of a Network Scan","ET SCAN SSH BruteForce Tool with fake PUTTY version","3","221.203.142.70","51629","192.168.186.18","22","TCP"
"2015-09-06 10:26:22","Detection of a Network Scan","ET SCAN SSH BruteForce Tool with fake PUTTY version","3","221.203.142.70","35453","192.168.186.18","22","TCP"
"2015-09-06 10:26:56","Detection of a Network Scan","ET SCAN SSH BruteForce Tool with fake PUTTY version","3","221.203.142.70","51283","192.168.186.18","22","TCP"
"2015-09-06 10:27:28","Detection of a Network Scan","ET SCAN SSH BruteForce Tool with fake PUTTY version","3","221.203.142.70","35683","192.168.186.18","22","TCP"
"2015-09-06 10:27:39","Attempted Information Leak","ET SCAN Potential SSH Scan","2","221.203.142.70","58864","192.168.186.18","22","TCP"
"2015-09-06 10:28:03","Detection of a Network Scan","ET SCAN SSH BruteForce Tool with fake PUTTY version","3","221.203.142.70","53483","192.168.186.18","22","TCP"
"2015-09-06 10:28:38","Detection of a Network Scan","ET SCAN SSH BruteForce Tool with fake PUTTY version","3","221.203.142.70","40499","192.168.186.18","22","TCP"
"2015-09-06 10:29:16","Detection of a Network Scan","ET SCAN SSH BruteForce Tool with fake PUTTY version","3","221.203.142.70","34133","192.168.186.18","22","TCP"
"2015-09-06 10:29:46","Attempted Information Leak","ET SCAN Potential SSH Scan","2","221.203.142.70","41143","192.168.186.18","22","TCP"
"2015-09-06 10:29:47","Detection of a Network Scan","ET SCAN SSH BruteForce Tool with fake PUTTY version","3","221.203.142.70","41143","192.168.186.18","22","TCP"
"2015-09-06 10:30:22","Detection of a Network Scan","ET SCAN SSH BruteForce Tool with fake PUTTY version","3","221.203.142.70","58399","192.168.186.18","22","TCP"
"2015-09-06 10:30:55","Detection of a Network Scan","ET SCAN SSH BruteForce Tool with fake PUTTY version","3","221.203.142.70","32976","192.168.186.18","22","TCP"
"2015-09-06 10:31:27","Detection of a Network Scan","ET SCAN SSH BruteForce Tool with fake PUTTY version","3","221.203.142.70","54417","192.168.186.18","22","TCP"
"2015-09-06 10:32:20","Attempted Information Leak","ET SCAN Potential SSH Scan","2","221.203.142.70","56283","192.168.186.18","22","TCP"
"2015-09-06 10:32:20","Detection of a Network Scan","ET SCAN SSH BruteForce Tool with fake PUTTY version","3","221.203.142.70","56283","192.168.186.18","22","TCP"
"2015-09-06 10:32:56","Detection of a Network Scan","ET SCAN SSH BruteForce Tool with fake PUTTY version","3","221.203.142.70","49131","192.168.186.18","22","TCP"
"2015-09-06 10:33:27","Detection of a Network Scan","ET SCAN SSH BruteForce Tool with fake PUTTY version","3","221.203.142.70","60914","192.168.186.18","22","TCP"
"2015-09-06 10:33:59","Attempted Information Leak","ET SCAN Potential SSH Scan","2","221.203.142.70","46591","192.168.186.18","22","TCP"
"2015-09-06 10:34:00","Detection of a Network Scan","ET SCAN SSH BruteForce Tool with fake PUTTY version","3","221.203.142.70","46591","192.168.186.18","22","TCP"
"2015-09-06 10:34:31","Detection of a Network Scan","ET SCAN SSH BruteForce Tool with fake PUTTY version","3","221.203.142.70","58268","192.168.186.18","22","TCP"
"2015-09-06 10:35:03","Detection of a Network Scan","ET SCAN SSH BruteForce Tool with fake PUTTY version","3","221.203.142.70","39081","192.168.186.18","22","TCP"
"2015-09-06 10:35:35","Detection of a Network Scan","ET SCAN SSH BruteForce Tool with fake PUTTY version","3","221.203.142.70","51000","192.168.186.18","22","TCP"
"2015-09-06 10:35:54","Attempted Information Leak","ET SCAN Potential SSH Scan","2","221.203.142.70","35421","192.168.186.18","22","TCP"
"2015-09-06 10:36:06","Detection of a Network Scan","ET SCAN SSH BruteForce Tool with fake PUTTY version","3","221.203.142.70","55758","192.168.186.18","22","TCP"
"2015-09-06 10:36:54","Detection of a Network Scan","ET SCAN SSH BruteForce Tool with fake PUTTY version","3","221.203.142.70","46538","192.168.186.18","22","TCP"
"2015-09-06 10:37:26","Detection of a Network Scan","ET SCAN SSH BruteForce Tool with fake PUTTY version","3","221.203.142.70","57060","192.168.186.18","22","TCP"
"2015-09-06 10:37:56","Attempted Information Leak","ET SCAN Potential SSH Scan","2","221.203.142.70","38560","192.168.186.18","22","TCP"
"2015-09-06 10:37:56","Detection of a Network Scan","ET SCAN SSH BruteForce Tool with fake PUTTY version","3","221.203.142.70","38560","192.168.186.18","22","TCP"
"2015-09-06 10:38:30","Detection of a Network Scan","ET SCAN SSH BruteForce Tool with fake PUTTY version","3","221.203.142.70","56624","192.168.186.18","22","TCP"
"2015-09-06 10:39:03","Detection of a Network Scan","ET SCAN SSH BruteForce Tool with fake PUTTY version","3","221.203.142.70","44612","192.168.186.18","22","TCP"
"2015-09-06 10:39:36","Detection of a Network Scan","ET SCAN SSH BruteForce Tool with fake PUTTY version","3","221.203.142.70","59947","192.168.186.18","22","TCP"
"2015-09-06 10:40:08","Attempted Information Leak","ET SCAN Potential SSH Scan","2","221.203.142.70","45596","192.168.186.18","22","TCP"
"2015-09-06 10:40:09","Detection of a Network Scan","ET SCAN SSH BruteForce Tool with fake PUTTY version","3","221.203.142.70","45596","192.168.186.18","22","TCP"
"2015-09-06 10:40:43","Detection of a Network Scan","ET SCAN SSH BruteForce Tool with fake PUTTY version","3","221.203.142.70","33564","192.168.186.18","22","TCP"
"2015-09-06 10:41:18","Detection of a Network Scan","ET SCAN SSH BruteForce Tool with fake PUTTY version","3","221.203.142.70","49279","192.168.186.18","22","TCP"
"2015-09-06 10:41:51","Detection of a Network Scan","ET SCAN SSH BruteForce Tool with fake PUTTY version","3","221.203.142.70","34303","192.168.186.18","22","TCP"
"2015-09-06 10:42:12","Attempted Information Leak","ET SCAN Potential SSH Scan","2","221.203.142.70","48589","192.168.186.18","22","TCP"
"2015-09-06 10:42:23","Detection of a Network Scan","ET SCAN SSH BruteForce Tool with fake PUTTY version","3","221.203.142.70","42766","192.168.186.18","22","TCP"
"2015-09-06 10:42:53","Detection of a Network Scan","ET SCAN SSH BruteForce Tool with fake PUTTY version","3","221.203.142.70","46286","192.168.186.18","22","TCP"
"2015-09-06 10:43:24","Detection of a Network Scan","ET SCAN SSH BruteForce Tool with fake PUTTY version","3","221.203.142.70","54409","192.168.186.18","22","TCP"
"2015-09-06 10:43:54","Detection of a Network Scan","ET SCAN SSH BruteForce Tool with fake PUTTY version","3","221.203.142.70","33342","192.168.186.18","22","TCP"
"2015-09-06 10:44:15","Attempted Information Leak","ET SCAN Potential SSH Scan","2","221.203.142.70","49469","192.168.186.18","22","TCP"
"2015-09-06 10:44:25","Detection of a Network Scan","ET SCAN SSH BruteForce Tool with fake PUTTY version","3","221.203.142.70","41188","192.168.186.18","22","TCP"
"2015-09-06 10:44:57","Detection of a Network Scan","ET SCAN SSH BruteForce Tool with fake PUTTY version","3","221.203.142.70","52402","192.168.186.18","22","TCP"
"2015-09-06 10:45:29","Detection of a Network Scan","ET SCAN SSH BruteForce Tool with fake PUTTY version","3","221.203.142.70","36434","192.168.186.18","22","TCP"
"2015-09-06 10:46:06","Detection of a Network Scan","ET SCAN SSH BruteForce Tool with fake PUTTY version","3","221.203.142.70","33176","192.168.186.18","22","TCP"
"2015-09-06 10:46:28","Attempted Information Leak","ET SCAN Potential SSH Scan","2","221.203.142.70","51255","192.168.186.18","22","TCP"
"2015-09-06 10:46:40","Detection of a Network Scan","ET SCAN SSH BruteForce Tool with fake PUTTY version","3","221.203.142.70","47200","192.168.186.18","22","TCP"
"2015-09-06 10:47:11","Detection of a Network Scan","ET SCAN SSH BruteForce Tool with fake PUTTY version","3","221.203.142.70","57856","192.168.186.18","22","TCP"
"2015-09-06 10:47:43","Detection of a Network Scan","ET SCAN SSH BruteForce Tool with fake PUTTY version","3","221.203.142.70","39530","192.168.186.18","22","TCP"
"2015-09-06 10:48:17","Detection of a Network Scan","ET SCAN SSH BruteForce Tool with fake PUTTY version","3","221.203.142.70","52448","192.168.186.18","22","TCP"
"2015-09-06 10:48:37","Attempted Information Leak","ET SCAN Potential SSH Scan","2","221.203.142.70","38239","192.168.186.18","22","TCP"
"2015-09-06 10:48:48","Detection of a Network Scan","ET SCAN SSH BruteForce Tool with fake PUTTY version","3","221.203.142.70","58362","192.168.186.18","22","TCP"
"2015-09-06 10:49:20","Detection of a Network Scan","ET SCAN SSH BruteForce Tool with fake PUTTY version","3","221.203.142.70","59148","192.168.186.18","22","TCP"
"2015-09-06 10:49:53","Detection of a Network Scan","ET SCAN SSH BruteForce Tool with fake PUTTY version","3","221.203.142.70","44843","192.168.186.18","22","TCP"
"2015-09-06 10:50:23","Detection of a Network Scan","ET SCAN SSH BruteForce Tool with fake PUTTY version","3","221.203.142.70","52080","192.168.186.18","22","TCP"
"2015-09-06 10:50:44","Attempted Information Leak","ET SCAN Potential SSH Scan","2","221.203.142.70","40883","192.168.186.18","22","TCP"
"2015-09-06 10:50:55","Detection of a Network Scan","ET SCAN SSH BruteForce Tool with fake PUTTY version","3","221.203.142.70","60964","192.168.186.18","22","TCP"
"2015-09-06 10:51:27","Detection of a Network Scan","ET SCAN SSH BruteForce Tool with fake PUTTY version","3","221.203.142.70","44646","192.168.186.18","22","TCP"
"2015-09-06 10:52:01","Detection of a Network Scan","ET SCAN SSH BruteForce Tool with fake PUTTY version","3","221.203.142.70","58635","192.168.186.18","22","TCP"
"2015-09-06 10:52:35","Detection of a Network Scan","ET SCAN SSH BruteForce Tool with fake PUTTY version","3","221.203.142.70","47389","192.168.186.18","22","TCP"
